id,breath_id,R,C,time_step,u_in,u_out,pressure
1026,15,20,20,2.083752871,4.76296378,1,5.978095996
1027,15,20,20,2.115383148,4.797637313,1,5.978095996
1028,15,20,20,2.147046089,4.827267032,1,6.118700287
1029,15,20,20,2.17884922,4.852661714,1,6.048398141
1030,15,20,20,2.211404085,4.874794438,1,5.907793851
1031,15,20,20,2.24306941,4.893128171,1,6.118700287
1032,15,20,20,2.274841547,4.908826018,1,6.048398141
1033,15,20,20,2.306589842,4.922208817,1,6.118700287
1034,15,20,20,2.33928299,4.93394007,1,5.978095996
1035,15,20,20,2.370924473,4.943606441,1,6.118700287
1036,15,20,20,2.402629614,4.951873679,1,5.978095996
1037,15,20,20,2.434392214,4.958940746,1,6.118700287
1038,15,20,20,2.467161894,4.965146002,1,5.978095996
1039,15,20,20,2.498790264,4.970244143,1,5.907793851
1040,15,20,20,2.530467987,4.97460284,1,6.048398141
1041,16,50,50,0,1.320011397,0,6.399908869
1042,16,50,50,0.031715393,2.84683988,0,5.696887414
1043,16,50,50,0.063446522,3.041562117,0,7.524743196
1044,16,50,50,0.095308542,3.149108212,0,9.633807559
1045,16,50,50,0.127022982,3.339433061,0,10.54773545
1046,16,50,50,0.158808947,3.53858245,0,11.11015261
1047,16,50,50,0.190576792,3.72883856,0,11.53196549
1048,16,50,50,0.222375631,3.947590612,0,11.53196549
1049,16,50,50,0.254177809,4.327403188,0,10.05562043
1050,16,50,50,0.286000729,4.496077343,0,10.4774333
1051,16,50,50,0.3177526,4.478370616,0,12.30528909
1052,16,50,50,0.349467754,4.509100436,0,13.35982127
1053,16,50,50,0.38129282,4.554654777,0,14.06284272
1054,16,50,50,0.412982225,4.6382799,0,14.27374916
1055,16,50,50,0.444718361,4.935826732,0,12.58649767
1056,16,50,50,0.476448059,5.156401699,0,11.74287192
1057,16,50,50,0.508283377,5.201959909,0,12.44589338
1058,16,50,50,0.540033579,5.053636202,0,14.62525989
1059,16,50,50,0.571883917,4.961715024,0,15.96100065
1060,16,50,50,0.60356307,5.025536166,0,15.75009421
1061,16,50,50,0.63528657,5.190101296,0,14.69556203
1062,16,50,50,0.666998148,5.063329259,0,16.24220923
1063,16,50,50,0.698706388,4.990100436,0,17.08583498
1064,16,50,50,0.73051405,5.058642683,0,16.59371996
1065,16,50,50,0.762410641,5.184699637,0,15.67979207
1066,16,50,50,0.794219971,5.051366902,0,17.08583498
1067,16,50,50,0.825990677,4.967002662,0,17.85915858
1068,16,50,50,0.85777092,5.026714103,0,17.29674141
1069,16,50,50,0.88948822,5.146006396,0,16.31251138
1070,16,50,50,0.921256304,4.999856765,0,17.71855429
1071,16,50,50,0.953001976,5.027803541,0,17.4373457
1072,16,50,50,0.984791517,0,1,16.59371996
1073,16,50,50,1.01657939,0,1,14.97677061
1074,16,50,50,1.04827261,0,1,7.173232469
1075,16,50,50,1.080072165,0,1,6.68111745
1076,16,50,50,1.111695766,0,1,6.68111745
1077,16,50,50,1.143393517,0,1,6.470211014
1078,16,50,50,1.175145388,0,1,6.68111745
1079,16,50,50,1.206885338,0,1,6.610815305
1080,16,50,50,1.238611221,0,1,6.54051316
1081,16,50,50,1.270359755,0,1,6.54051316
1082,16,50,50,1.302037716,0,1,6.610815305
1083,16,50,50,1.333686113,0,1,6.610815305
1084,16,50,50,1.365407944,0,1,6.54051316
1085,16,50,50,1.397150278,0,1,6.470211014
1086,16,50,50,1.42897439,0,1,6.54051316
1087,16,50,50,1.460800409,0,1,6.610815305
1088,16,50,50,1.49256897,0.25578952,1,6.399908869
1089,16,50,50,1.524315596,0.95212562,1,6.54051316
1090,16,50,50,1.556184769,1.548371897,1,6.751419596
1091,16,50,50,1.5879426,2.055152964,1,6.962326032
1092,16,50,50,1.619702816,2.487556472,1,6.751419596
1093,16,50,50,1.65145731,2.856407139,1,6.892023887
1094,16,50,50,1.68325901,3.171538642,1,7.31383676
1095,16,50,50,1.714954853,3.439516652,1,7.032628178
1096,16,50,50,1.746637106,3.668129497,1,7.173232469
1097,16,50,50,1.778490782,3.86422417,1,7.31383676
1098,16,50,50,1.81031847,4.031321467,1,6.329606723
1099,16,50,50,1.842101574,4.173650931,1,7.946556069
1100,16,50,50,1.873904228,4.295136607,1,6.821721741
1101,16,50,50,1.905584335,4.398393559,1,7.31383676
1102,16,50,50,1.93734169,4.486722464,1,7.384138905
1103,16,50,50,1.969058514,4.561994009,1,6.470211014
1104,16,50,50,2.000751495,4.626182512,1,7.595045341
1105,16,50,50,2.032496929,4.681048035,1,6.048398141
1106,16,50,50,2.064363718,4.728025975,1,6.962326032
1107,16,50,50,2.096063614,4.767891001,1,7.032628178
1108,16,50,50,2.12776804,4.801917233,1,6.68111745
1109,16,50,50,2.159426928,4.830916865,1,7.032628178
1110,16,50,50,2.191103458,4.855683636,1,6.68111745
1111,16,50,50,2.222847223,4.876864049,1,6.821721741
1112,16,50,50,2.254504442,4.89489047,1,6.821721741
1113,16,50,50,2.286159754,4.910277068,1,6.54051316
1114,16,50,50,2.318029642,4.923493405,1,7.032628178
1115,16,50,50,2.349780798,4.934724213,1,6.610815305
1116,16,50,50,2.381548166,4.944310906,1,6.821721741
1117,16,50,50,2.413435698,4.952518191,1,6.821721741
1118,16,50,50,2.445131779,4.95947714,1,6.54051316
1119,16,50,50,2.476807833,4.96541272,1,7.032628178
1120,16,50,50,2.508553743,4.970489196,1,6.399908869
1121,17,5,20,0,12.55792841,0,6.68111745
1122,17,5,20,0.034231186,27.12564174,0,7.665347487
1123,17,5,20,0.069308996,29.35327871,0,9.211994687
1124,17,5,20,0.103376865,31.61248787,0,10.19622472
1125,17,5,20,0.137507915,32.9787197,0,11.60226763
1126,17,5,20,0.172500372,34.54179727,0,12.51619552
1127,17,5,20,0.206670761,33.49648916,0,13.92223843
1128,17,5,20,0.240683317,29.36306823,0,14.20344701
1129,17,5,20,0.275697947,24.77112922,0,14.62525989
1130,17,5,20,0.30980587,19.85218797,0,15.2579792
1131,17,5,20,0.344155073,15.02657392,0,15.60948992
1132,17,5,20,0.379177094,17.52705715,0,15.82039636
1133,17,5,20,0.413204908,22.54814513,0,17.22643927
1134,17,5,20,0.447296619,27.93308742,0,18.07006501
1135,17,5,20,0.482889652,32.79516854,0,19.40580578
1136,17,5,20,0.517266989,37.29879264,0,20.60094225
1137,17,5,20,0.551182747,35.72739647,0,21.93668301
1138,17,5,20,0.587030888,35.07291919,0,22.28819374
1139,17,5,20,0.621701717,33.7071839,0,23.20212163
1140,17,5,20,0.656144142,32.2805486,0,24.04574738
1141,17,5,20,0.691077232,31.0552477,0,24.60816454
1142,17,5,20,0.725141764,29.44502131,0,25.45179029
1143,17,5,20,0.759389639,27.96930152,0,26.0845096
1144,17,5,20,0.79459691,26.23375687,0,26.85783319
1145,17,5,20,0.828766108,24.60550342,0,27.4905525
1146,17,5,20,0.862811804,23.17431871,0,27.91236538
1147,17,5,20,0.898028851,21.44130321,0,28.54508469
1148,17,5,20,0.932070732,19.69180454,0,29.17780399
1149,17,5,20,0.966179371,18.14166861,0,29.59961687
1150,17,5,20,1.001500368,0,1,30.23233618
1151,17,5,20,1.035549641,0,1,28.89659541
1152,17,5,20,1.069632053,0,1,18.77308647
1153,17,5,20,1.104632616,0,1,15.8906985
1154,17,5,20,1.139108419,0,1,14.3440513
1155,17,5,20,1.17368412,0,1,12.51619552
1156,17,5,20,1.208959818,0,1,12.0240805
1157,17,5,20,1.243048668,0,1,11.46166334
1158,17,5,20,1.277196407,0,1,10.89924618
1159,17,5,20,1.31270957,0,1,10.33682901
1160,17,5,20,1.347470522,0,1,9.704109705
1161,17,5,20,1.382219076,0,1,9.071390396
1162,17,5,20,1.417469263,0,1,9.071390396
1163,17,5,20,1.451488256,0,1,7.524743196
1164,17,5,20,1.485535145,0.053463579,1,7.032628178
1165,17,5,20,1.5205791,0.848507764,1,7.524743196
1166,17,5,20,1.554670811,1.499137771,1,6.259304578
1167,17,5,20,1.588901997,2.049857838,1,5.837491705
1168,17,5,20,1.623805285,2.522284614,1,6.610815305
1169,17,5,20,1.657919884,2.910836129,1,5.626585269
1170,17,5,20,1.69231987,3.240967411,1,6.118700287
1171,17,5,20,1.727626801,3.525632123,1,5.345376687
1172,17,5,20,1.761603117,3.75598039,1,5.907793851
1173,17,5,20,1.795900822,3.95202552,1,5.134470251
1174,17,5,20,1.830954075,4.120504676,1,5.626585269
1175,17,5,20,1.864967108,4.258049089,1,5.696887414
1176,17,5,20,1.898856401,4.373695538,1,5.485980978
1177,17,5,20,1.934090614,4.474859655,1,5.696887414
1178,17,5,20,1.968102455,4.556983797,1,5.696887414
1179,17,5,20,2.002398729,4.626796079,1,5.907793851
1180,17,5,20,2.037431717,4.686763017,1,5.696887414
1181,17,5,20,2.071542501,4.735879321,1,6.189002432
1182,17,5,20,2.105698109,4.777343978,1,5.626585269
1183,17,5,20,2.140679836,4.813072762,1,5.76718956
1184,17,5,20,2.175019979,4.842564048,1,5.76718956
1185,17,5,20,2.209063053,4.867205429,1,5.626585269
1186,17,5,20,2.244264364,4.888636815,1,5.485980978
1187,17,5,20,2.278609991,4.906209022,1,5.415678832
1188,17,5,20,2.312916517,4.920993033,1,5.275074541
1189,17,5,20,2.347700119,4.933605247,1,5.134470251
1190,17,5,20,2.381831646,4.944021908,1,5.134470251
1191,17,5,20,2.416123867,4.952842207,1,5.134470251
1192,17,5,20,2.451069355,4.960402268,1,5.204772396
1193,17,5,20,2.485345125,4.966638818,1,5.275074541
1194,17,5,20,2.519744635,4.971910511,1,5.204772396
1195,17,5,20,2.554529667,4.976394723,1,5.204772396
1196,17,5,20,2.588943481,4.980126221,1,5.204772396
1197,17,5,20,2.623304605,4.983263439,1,5.275074541
1198,17,5,20,2.658312559,4.985950935,1,5.485980978
1199,17,5,20,2.692262888,4.988144354,1,5.76718956
1200,17,5,20,2.726560831,4.990012698,1,5.978095996
1201,18,50,10,0,19.56475195,0,4.712657378
1202,18,50,10,0.033433914,49.10547392,0,7.665347487
1203,18,50,10,0.066853523,43.73605294,0,13.21921698
1204,18,50,10,0.100212336,24.60153144,0,22.78030876
1205,18,50,10,0.133544922,19.36566961,0,24.81907098
1206,18,50,10,0.166950464,21.34140111,0,23.6239345
1207,18,50,10,0.200501442,18.42575877,0,24.60816454
1208,18,50,10,0.233929157,13.21509346,0,26.29541603
1209,18,50,10,0.267349482,14.01779632,0,25.311186
1210,18,50,10,0.300685167,9.865089875,0,26.50632247
1211,18,50,10,0.334146976,4.961698717,0,27.77176109
1212,18,50,10,0.367425442,8.332161058,0,25.59239458
1213,18,50,10,0.400762081,5.962820032,0,26.15481174
1214,18,50,10,0.43419385,1.72858354,0,27.34994821
1215,18,50,10,0.467586517,4.327247212,0,25.66269672
1216,18,50,10,0.500948668,1.438426292,0,26.50632247
1217,18,50,10,0.53431344,1.032669657,0,26.22511389
1218,18,50,10,0.567764282,0,0,26.36571818
1219,18,50,10,0.601135969,0,0,26.01420745
1220,18,50,10,0.634529114,0,0,25.80330101
1221,18,50,10,0.667910337,0,0,25.73299887
1222,18,50,10,0.701281548,0,0,25.66269672
1223,18,50,10,0.734749079,0,0,25.59239458
1224,18,50,10,0.768044472,0,0,25.59239458
1225,18,50,10,0.80156064,0,0,25.52209243
1226,18,50,10,0.834966421,0,0,25.52209243
1227,18,50,10,0.868340731,0,0,25.38148814
1228,18,50,10,0.901699543,0,0,25.38148814
1229,18,50,10,0.935118675,0,0,25.311186
1230,18,50,10,0.968442202,0,0,25.24088385
1231,18,50,10,1.001847982,0,1,25.1705817
1232,18,50,10,1.035278797,0,1,24.88937312
1233,18,50,10,1.068579674,24.37778015,1,11.3913612
1234,18,50,10,1.102006912,29.14227213,1,10.40713116
1235,18,50,10,1.135452747,28.31794631,1,11.3913612
1236,18,50,10,1.168691874,30.45296657,1,10.6180376
1237,18,50,10,1.202069044,28.10562986,1,11.3913612
1238,18,50,10,1.235460281,30.03926716,1,9.985318287
1239,18,50,10,1.26889801,27.39117285,1,10.33682901
1240,18,50,10,1.302281857,26.81388309,1,9.493203269
1241,18,50,10,1.33564353,25.9363904,1,8.649577523
1242,18,50,10,1.368937731,23.34246968,1,8.368368941
1243,18,50,10,1.402473688,18.89443238,1,8.579275378
1244,18,50,10,1.435833454,13.32089522,1,8.930786105
1245,18,50,10,1.469225168,12.87713119,1,6.962326032
1246,18,50,10,1.502601385,8.947716716,1,7.102930323
1247,18,50,10,1.535758257,5.440713673,1,7.665347487
1248,18,50,10,1.569031239,7.95406566,1,5.837491705
1249,18,50,10,1.602471113,2.190986012,1,7.665347487
1250,18,50,10,1.635885954,6.165025377,1,5.345376687
1251,18,50,10,1.669191837,1.400015158,1,6.962326032
1252,18,50,10,1.702637196,3.203818402,1,5.696887414
1253,18,50,10,1.735981226,0.002009247,1,6.68111745
1254,18,50,10,1.769336939,1.187651689,1,5.76718956
1255,18,50,10,1.802774191,0.403957662,1,5.837491705
1256,18,50,10,1.836175919,0.702905319,1,5.485980978
1257,18,50,10,1.869881153,0.32091034,1,5.485980978
1258,18,50,10,1.903292894,0.867142817,1,5.134470251
1259,18,50,10,1.936686754,0.359815372,1,5.275074541
1260,18,50,10,1.970086575,1.048933455,1,4.923563814
1261,18,50,10,2.003699303,0.674903169,1,5.064168105
1262,18,50,10,2.03702569,1.309189096,1,4.782959523
1263,18,50,10,2.070510626,0.83591393,1,4.99386596
1264,18,50,10,2.103937864,1.328520652,1,4.782959523
1265,18,50,10,2.137352228,1.394854246,1,4.782959523
1266,18,50,10,2.170789719,1.637337949,1,4.712657378
1267,18,50,10,2.204185724,1.011844415,1,4.99386596
1268,18,50,10,2.237613201,1.853934718,1,4.642355232
1269,18,50,10,2.270984173,0.722744449,1,5.134470251
1270,18,50,10,2.304351568,1.846302697,1,4.642355232
1271,18,50,10,2.337746143,0.355058106,1,5.275074541
1272,18,50,10,2.371191263,1.405003881,1,4.782959523
1273,18,50,10,2.404491663,1.826574821,1,4.642355232
1274,18,50,10,2.437929392,1.057354673,1,4.99386596
1275,18,50,10,2.471356392,1.536084422,1,4.782959523
1276,18,50,10,2.504706144,0.688481502,1,5.134470251
1277,18,50,10,2.538123846,1.453897028,1,4.782959523
1278,18,50,10,2.571491241,1.151925426,1,4.923563814
1279,18,50,10,2.604878426,1.67307792,1,4.712657378
1280,18,50,10,2.638228178,1.405766522,1,4.853261669
1281,19,20,50,0,0,0,5.204772396
1282,19,20,50,0.031733036,2.942054269,0,5.064168105
1283,19,20,50,0.063508272,6.201683528,0,5.626585269
1284,19,20,50,0.096155405,9.018001159,0,6.962326032
1285,19,20,50,0.127994537,11.33082942,0,8.08716036
1286,19,20,50,0.159760237,13.18131368,0,9.422901123
1287,19,20,50,0.191481829,14.68411522,0,10.40713116
1288,19,20,50,0.224169254,15.91332205,0,11.32105905
1289,19,20,50,0.255874634,16.81651553,0,12.23498694
1290,19,20,50,0.287658453,17.51656137,0,12.86770625
1291,19,20,50,0.31932044,17.97143264,0,13.711332
1292,19,20,50,0.352094412,18.55170471,0,13.14891483
1293,19,20,50,0.383820057,19.07990114,0,13.14891483
1294,19,20,50,0.41563797,19.19098141,0,14.76586418
1295,19,20,50,0.447398424,19.07689391,0,15.67979207
1296,19,20,50,0.480151415,18.86274412,0,16.10160494
1297,19,20,50,0.511887074,18.78511402,0,15.60948992
1298,19,20,50,0.543685198,19.03145704,0,14.27374916
1299,19,20,50,0.575447559,19.04446839,0,15.18767705
1300,19,20,50,0.60831356,18.6234933,0,16.94523069
1301,19,20,50,0.640095234,18.61187423,0,16.45311567
1302,19,20,50,0.671777248,19.93502888,0,15.39858349
1303,19,20,50,0.703496456,20.13805076,0,16.59371996
1304,19,20,50,0.736184597,18.07108824,0,18.3512736
1305,19,20,50,0.767982721,16.83034377,0,17.92946072
1306,19,20,50,0.799791336,16.67227184,0,16.45311567
1307,19,20,50,0.831577539,16.50694444,0,16.52341781
1308,19,20,50,0.864225864,16.29583195,0,16.73432425
1309,19,20,50,0.895942688,16.10297633,0,16.73432425
1310,19,20,50,0.927675247,15.65302995,0,17.85915858
1311,19,20,50,0.959493399,15.01014479,0,18.77308647
1312,19,20,50,0.99213028,0,1,17.57795
1313,19,20,50,1.023895741,0,1,15.04707276
1314,19,20,50,1.055669546,0,1,9.493203269
1315,19,20,50,1.087405682,0,1,7.946556069
1316,19,20,50,1.120052099,0,1,6.54051316
1317,19,20,50,1.151701689,0,1,6.751419596
1318,19,20,50,1.18341589,0,1,7.735649632
1319,19,20,50,1.215228319,0,1,7.102930323
1320,19,20,50,1.247929573,0,1,6.048398141
1321,19,20,50,1.279618025,0,1,6.892023887
1322,19,20,50,1.311407566,0,1,7.102930323
1323,19,20,50,1.343221426,0,1,6.329606723
1324,19,20,50,1.375904083,0,1,5.907793851
1325,19,20,50,1.407719135,0,1,6.751419596
1326,19,20,50,1.439588308,0,1,6.68111745
1327,19,20,50,1.471326828,0,1,5.978095996
1328,19,20,50,1.503984213,0.439543875,1,6.751419596
1329,19,20,50,1.535909176,1.112377334,1,6.399908869
1330,19,20,50,1.567746401,1.684489177,1,6.68111745
1331,19,20,50,1.599498034,2.171197315,1,7.45444105
1332,19,20,50,1.632117033,2.596902464,1,5.837491705
1333,19,20,50,1.663855791,2.949538776,1,7.45444105
1334,19,20,50,1.695596457,3.250445074,1,5.345376687
1335,19,20,50,1.72736764,3.507420975,1,7.524743196
1336,19,20,50,1.760141134,3.733017563,1,6.610815305
1337,19,20,50,1.791927338,3.91919404,1,6.259304578
1338,19,20,50,1.823602676,4.077501631,1,6.259304578
1339,19,20,50,1.855366468,4.21296978,1,7.173232469
1340,19,20,50,1.888152838,4.331968852,1,6.399908869
1341,19,20,50,1.919868946,4.429932794,1,6.68111745
1342,19,20,50,1.95160532,4.513580029,1,6.470211014
1343,19,20,50,1.983392954,4.58505988,1,6.610815305
1344,19,20,50,2.016228676,4.647885781,1,5.837491705
1345,19,20,50,2.047993898,4.699595621,1,6.610815305
1346,19,20,50,2.079844713,4.743821255,1,6.259304578
1347,19,20,50,2.111606121,4.781438294,1,6.399908869
1348,19,20,50,2.144297838,4.814397034,1,6.048398141
1349,19,20,50,2.176044703,4.841639279,1,6.470211014
1350,19,20,50,2.2077353,4.86484497,1,6.048398141
1351,19,20,50,2.239535809,4.884713545,1,6.399908869
1352,19,20,50,2.272437096,4.902201082,1,5.978095996
1353,19,20,50,2.304164886,4.916547755,1,6.399908869
1354,19,20,50,2.335894585,4.928790512,1,5.837491705
1355,19,20,50,2.367685318,4.939255752,1,6.399908869
1356,19,20,50,2.400382042,4.948417174,1,5.907793851
1357,19,20,50,2.432043791,4.955969612,1,6.259304578
1358,19,20,50,2.463787079,4.962431588,1,6.048398141
1359,19,20,50,2.49553442,4.967945843,1,6.189002432
1360,19,20,50,2.528096199,4.972761866,1,6.118700287
1361,20,50,50,0,0,0,6.189002432
1362,20,50,50,0.035312891,0,0,5.76718956
1363,20,50,50,0.069570065,0,0,6.118700287
1364,20,50,50,0.10371089,0,0,6.259304578
1365,20,50,50,0.138866425,0.408993689,0,6.189002432
1366,20,50,50,0.173080444,0.870954186,0,6.189002432
1367,20,50,50,0.207054138,1.27364679,0,6.399908869
1368,20,50,50,0.242163181,1.65326756,0,6.470211014
1369,20,50,50,0.276392221,1.981642289,0,6.610815305
1370,20,50,50,0.310694456,2.31667286,0,6.399908869
1371,20,50,50,0.345887184,2.554586745,0,7.032628178
1372,20,50,50,0.379905462,2.98205962,0,7.524743196
1373,20,50,50,0.413978338,4.183201281,0,7.173232469
1374,20,50,50,0.4492836,5.18792178,0,7.805951778
1375,20,50,50,0.483375072,4.020884172,0,9.704109705
1376,20,50,50,0.517516136,2.870949702,0,9.633807559
1377,20,50,50,0.552466869,2.815523089,0,7.805951778
1378,20,50,50,0.586590528,2.97887007,0,7.31383676
1379,20,50,50,0.620898008,3.15060829,0,7.173232469
1380,20,50,50,0.656094074,3.204249493,0,8.016858214
1381,20,50,50,0.690369129,3.135874417,0,8.930786105
1382,20,50,50,0.724494934,3.027229897,0,9.282296832
1383,20,50,50,0.759904861,2.903354846,0,9.422901123
1384,20,50,50,0.794249535,2.908413155,0,8.508973232
1385,20,50,50,0.828574896,3.012501339,0,7.735649632
1386,20,50,50,0.863757849,3.001256366,0,8.579275378
1387,20,50,50,0.897861719,2.901272919,0,9.282296832
1388,20,50,50,0.931931257,2.879517678,0,8.719879669
1389,20,50,50,0.967059374,2.96931742,0,7.876253923
1390,20,50,50,1.001365662,0,1,7.946556069
1391,20,50,50,1.035576105,0,1,7.595045341
1392,20,50,50,1.070658207,0,1,6.470211014
1393,20,50,50,1.104661942,0,1,6.329606723
1394,20,50,50,1.138731241,0,1,6.470211014
1395,20,50,50,1.173947096,0,1,6.118700287
1396,20,50,50,1.208009481,0,1,6.329606723
1397,20,50,50,1.242156982,0,1,6.399908869
1398,20,50,50,1.277490616,0,1,6.189002432
1399,20,50,50,1.311825275,0,1,6.189002432
1400,20,50,50,1.345865965,0,1,6.259304578
1401,20,50,50,1.381082773,0,1,6.259304578
1402,20,50,50,1.415147781,0,1,6.189002432
1403,20,50,50,1.4492805,0,1,6.329606723
1404,20,50,50,1.484562874,0.13983079,1,6.329606723
1405,20,50,50,1.518892527,0.906399134,1,6.189002432
1406,20,50,50,1.553237677,1.552327933,1,6.610815305
1407,20,50,50,1.588440895,2.108766731,1,6.68111745
1408,20,50,50,1.622679234,2.563673297,1,6.329606723
1409,20,50,50,1.656679869,2.944563406,1,6.68111745
1410,20,50,50,1.69178915,3.275491863,1,5.907793851
1411,20,50,50,1.726135969,3.547613918,1,6.892023887
1412,20,50,50,1.760447264,3.776578668,1,6.821721741
1413,20,50,50,1.795728683,3.974434461,1,5.76718956
1414,20,50,50,1.830043554,4.13612755,1,6.610815305
1415,20,50,50,1.864137888,4.271524887,1,6.68111745
1416,20,50,50,1.899379492,4.389214738,1,6.751419596
1417,20,50,50,1.933688879,4.485498481,1,6.751419596
1418,20,50,50,1.967723131,4.566007503,1,6.189002432
1419,20,50,50,2.002769232,4.635765918,1,6.821721741
1420,20,50,50,2.037088156,4.693198143,1,5.907793851
1421,20,50,50,2.071216822,4.741328532,1,6.610815305
1422,20,50,50,2.10632515,4.782974002,1,6.470211014
1423,20,50,50,2.140660524,4.817209575,1,6.118700287
1424,20,50,50,2.174744844,4.845851152,1,6.329606723
1425,20,50,50,2.209995747,4.870760901,1,6.470211014
1426,20,50,50,2.244130373,4.891038889,1,6.189002432
1427,20,50,50,2.278380394,4.908188191,1,6.399908869
1428,20,50,50,2.313578844,4.923004369,1,6.470211014
1429,20,50,50,2.347692251,4.935078318,1,6.259304578
1430,20,50,50,2.381953478,4.945299354,1,6.399908869
1431,20,50,50,2.417150497,4.954126371,1,6.470211014
1432,20,50,50,2.451523781,4.9613702,1,6.189002432
1433,20,50,50,2.485719204,4.967441226,1,6.329606723
1434,20,50,50,2.520745516,4.972671904,1,6.470211014
1435,20,50,50,2.554878473,4.976959569,1,6.189002432
1436,20,50,50,2.589238167,4.980596527,1,6.259304578
1437,20,50,50,2.624300241,4.983716673,1,6.54051316
1438,20,50,50,2.658449411,4.986272572,1,6.259304578
1439,20,50,50,2.692742586,4.988435617,1,6.259304578
1440,20,50,50,2.72794342,4.990301941,1,6.399908869
1441,21,20,10,0,6.979637764,0,5.556283123
1442,21,20,10,0.033556938,13.08450939,0,6.259304578
1443,21,20,10,0.06738162,12.87558091,0,9.00108825
1444,21,20,10,0.100892544,12.83831458,0,10.96954832
1445,21,20,10,0.134797573,13.33346174,0,11.46166334
1446,21,20,10,0.168670654,13.0570237,0,13.5707277
1447,21,20,10,0.202205181,12.44468133,0,16.17190709
1448,21,20,10,0.236128807,12.63465445,0,16.6640221
1449,21,20,10,0.269815922,12.4096457,0,17.99976287
1450,21,20,10,0.303898811,12.08634389,0,19.40580578
1451,21,20,10,0.337521791,11.72257515,0,20.74154654
1452,21,20,10,0.371132374,11.32830354,0,22.00698516
1453,21,20,10,0.404812098,11.40257811,0,22.0772873
1454,21,20,10,0.438772202,10.57515114,0,24.18635167
1455,21,20,10,0.472624302,10.09754463,0,25.311186
1456,21,20,10,0.506525993,9.979193194,0,25.52209243
1457,21,20,10,0.540453911,9.608526012,0,26.29541603
1458,21,20,10,0.573937654,9.18257065,0,27.13904178
1459,21,20,10,0.607726574,8.667839223,0,28.12327181
1460,21,20,10,0.641690016,8.245874727,0,28.82629327
1461,21,20,10,0.675224066,7.80791274,0,29.52931472
1462,21,20,10,0.709190845,7.381999746,0,30.16203403
1463,21,20,10,0.742902994,7.005808004,0,30.65414905
1464,21,20,10,0.776636362,6.068020954,0,32.41170269
1465,21,20,10,0.810388088,5.601675554,0,32.97411985
1466,21,20,10,0.84424448,5.344107903,0,33.04442199
1467,21,20,10,0.877881289,4.976619806,0,33.39593272
1468,21,20,10,0.911821365,4.546627515,0,33.88804774
1469,21,20,10,0.945732117,4.143678175,0,34.30986061
1470,21,20,10,0.979457855,3.740734012,0,34.73167349
1471,21,20,10,1.013053894,0,1,34.94257992
1472,21,20,10,1.04709363,0,1,34.30986061
1473,21,20,10,1.080854893,0,1,14.55495774
1474,21,20,10,1.114481688,0,1,10.4774333
1475,21,20,10,1.148023367,0,1,9.493203269
1476,21,20,10,1.181530714,0,1,10.05562043
1477,21,20,10,1.215122461,0,1,8.860483959
1478,21,20,10,1.248692989,0,1,7.524743196
1479,21,20,10,1.282248259,0,1,7.032628178
1480,21,20,10,1.315881252,0,1,7.384138905
1481,21,20,10,1.349547625,0,1,5.907793851
1482,21,20,10,1.383564949,0,1,6.470211014
1483,21,20,10,1.417300463,0,1,6.048398141
1484,21,20,10,1.451310158,0,1,6.189002432
1485,21,20,10,1.485335827,0.053852748,1,5.696887414
1486,21,20,10,1.519506454,0.830668119,1,5.696887414
1487,21,20,10,1.553256273,1.478078545,1,5.696887414
1488,21,20,10,1.58722496,2.028213541,1,5.556283123
1489,21,20,10,1.620918989,2.488969745,1,5.76718956
1490,21,20,10,1.65487957,2.881114538,1,5.837491705
1491,21,20,10,1.688580275,3.209693737,1,6.189002432
1492,21,20,10,1.722249269,3.487079744,1,6.470211014
1493,21,20,10,1.755885601,3.721279371,1,6.54051316
1494,21,20,10,1.789996862,3.921788378,1,6.821721741
1495,21,20,10,1.823597908,4.088534436,1,5.907793851
1496,21,20,10,1.857103348,4.229124706,1,6.54051316
1497,21,20,10,1.891127348,4.349717675,1,6.399908869
1498,21,20,10,1.924830914,4.450565929,1,6.962326032
1499,21,20,10,1.958874464,4.536562731,1,6.259304578
1500,21,20,10,1.992383957,4.608054198,1,6.54051316
1501,21,20,10,2.025935411,4.66858668,1,5.837491705
1502,21,20,10,2.059695959,4.720063285,1,5.907793851
1503,21,20,10,2.093344688,4.763412076,1,5.76718956
1504,21,20,10,2.126845837,4.799900614,1,5.76718956
1505,21,20,10,2.160437346,4.830838035,1,5.76718956
1506,21,20,10,2.194466591,4.85730487,1,5.696887414
1507,21,20,10,2.228163481,4.879430548,1,5.485980978
1508,21,20,10,2.26206398,4.898229177,1,5.696887414
1509,21,20,10,2.295599461,4.913939886,1,5.415678832
1510,21,20,10,2.329177856,4.927240894,1,5.485980978
1511,21,20,10,2.363191128,4.938619775,1,5.485980978
1512,21,20,10,2.39716506,4.948208914,1,5.485980978
1513,21,20,10,2.431087017,4.956288629,1,5.485980978
1514,21,20,10,2.46463418,4.963038662,1,5.626585269
1515,21,20,10,2.498763323,4.968837148,1,5.556283123
1516,21,20,10,2.532416582,4.973663378,1,5.556283123
1517,21,20,10,2.566431046,4.977782325,1,5.626585269
1518,21,20,10,2.600153923,4.981229739,1,5.696887414
1519,21,20,10,2.634108782,4.984160617,1,5.696887414
1520,21,20,10,2.668042183,4.986632419,1,5.626585269
